id,date,time,mode,rating
444,2021/10/20,21:42:43,cn2en,5
492,2021/10/20,21:42:54,en2cn,1
517,2021/10/20,21:43:06,en2cn,2
455,2021/10/20,21:43:24,en2cn,2
384,2021/10/20,21:43:26,en2cn,5
583,2021/10/20,21:43:33,en2cn,1
469,2021/10/20,21:43:39,cn2en,4
510,2021/10/20,21:43:44,en2cn,5
448,2021/10/20,21:43:54,en2cn,2
327,2021/10/20,21:43:58,en2cn,4
438,2021/10/20,21:44:11,cn2en,2
561,2021/10/20,21:44:20,cn2en,1
428,2021/10/20,21:44:24,cn2en,4
492,2021/10/20,21:44:31,cn2en,1
425,2021/10/20,21:44:38,cn2en,4
595,2021/10/20,21:44:47,en2cn,2
494,2021/10/20,21:45:18,cn2en,1
469,2021/10/20,21:45:25,en2cn,2
525,2021/10/20,21:45:34,en2cn,1
530,2021/10/20,21:45:42,en2cn,1
521,2021/10/20,21:45:48,en2cn,4
431,2021/10/20,21:46:01,en2cn,3
531,2021/10/20,21:46:11,en2cn,1
474,2021/10/20,21:46:21,en2cn,1
591,2021/10/20,21:46:28,en2cn,1
583,2021/10/20,21:46:39,en2cn,1
448,2021/10/20,21:46:55,cn2en,1
552,2021/10/20,21:47:10,cn2en,2
467,2021/10/20,21:47:17,cn2en,4
532,2021/10/20,21:47:25,en2cn,1
490,2021/10/20,21:47:37,en2cn,1
507,2021/10/20,21:47:46,cn2en,1
480,2021/10/20,21:47:54,en2cn,4
552,2021/10/20,21:47:58,en2cn,4
525,2021/10/20,21:48:07,cn2en,1
434,2021/10/20,21:48:19,cn2en,4
494,2021/10/20,21:48:24,en2cn,1
543,2021/10/20,21:48:27,cn2en,5
561,2021/10/20,21:48:33,cn2en,1
558,2021/10/20,21:48:42,en2cn,4
492,2021/10/20,21:48:47,cn2en,1
530,2021/10/20,21:49:00,cn2en,1
500,2021/10/20,21:49:08,cn2en,4
591,2021/10/20,21:49:14,cn2en,2
455,2021/10/20,21:49:27,cn2en,2
474,2021/10/20,21:49:32,cn2en,4
490,2021/10/20,21:49:37,cn2en,1
527,2021/10/20,21:49:42,en2cn,1
547,2021/10/20,21:49:53,cn2en,1
541,2021/10/20,21:50:00,en2cn,4
528,2021/10/20,21:50:05,en2cn,1
523,2021/10/20,21:50:22,cn2en,1
511,2021/10/20,21:50:25,en2cn,4
492,2021/10/20,21:50:32,en2cn,1
102,2021/10/20,21:50:34,cn2en,1
547,2021/10/20,21:50:40,en2cn,1
555,2021/10/20,21:50:48,cn2en,4
502,2021/10/20,21:50:55,cn2en,1
505,2021/10/20,21:50:59,cn2en,4
517,2021/10/20,21:51:11,cn2en,4
505,2021/10/20,21:51:15,en2cn,5
513,2021/10/20,21:51:20,cn2en,4
597,2021/10/20,21:51:24,en2cn,1
468,2021/10/20,21:51:30,cn2en,2
561,2021/10/20,21:51:35,en2cn,1
532,2021/10/20,21:51:43,cn2en,1
519,2021/10/20,21:51:48,cn2en,4
563,2021/10/20,21:52:00,en2cn,1
471,2021/10/20,21:52:07,en2cn,1
531,2021/10/20,21:52:16,cn2en,1
519,2021/10/20,21:52:19,en2cn,4
507,2021/10/20,21:52:23,en2cn,1
555,2021/10/20,21:52:27,en2cn,4
346,2021/10/20,21:52:32,en2cn,4
583,2021/10/20,21:52:38,cn2en,1
454,2021/10/20,21:52:45,en2cn,2
141,2021/10/21,21:34:46,en2cn,3
247,2021/10/21,21:34:56,cn2en,4
283,2021/10/21,21:35:22,en2cn,4
103,2021/10/21,21:35:32,cn2en,5
54,2021/10/21,21:35:38,cn2en,5
326,2021/10/21,21:35:47,cn2en,5
385,2021/10/21,21:35:55,cn2en,4
146,2021/10/21,21:36:04,cn2en,4
415,2021/10/21,21:36:26,cn2en,2
107,2021/10/21,21:36:30,cn2en,5
321,2021/10/21,21:36:38,en2cn,5
73,2021/10/21,21:36:48,cn2en,2
10,2021/10/21,21:36:53,cn2en,5
316,2021/10/21,21:37:00,en2cn,4
44,2021/10/21,21:37:09,cn2en,3
115,2021/10/21,21:37:17,en2cn,5
182,2021/10/21,21:37:29,cn2en,3
118,2021/10/21,21:37:33,en2cn,4
76,2021/10/21,21:37:38,cn2en,5
453,2021/10/21,21:37:51,en2cn,3
425,2021/10/21,21:38:01,en2cn,4
166,2021/10/21,21:38:07,en2cn,4
186,2021/10/21,21:38:12,cn2en,5
63,2021/10/21,21:38:20,en2cn,5
211,2021/10/21,21:38:28,en2cn,2
503,2021/10/21,21:38:33,cn2en,4
53,2021/10/21,21:38:47,cn2en,4
253,2021/10/21,21:38:54,en2cn,3
114,2021/10/21,21:39:11,en2cn,3
368,2021/10/21,21:39:19,cn2en,4
361,2021/10/21,21:39:29,cn2en,5
242,2021/10/21,21:39:41,cn2en,2
378,2021/10/21,21:39:52,en2cn,3
299,2021/10/21,21:40:01,en2cn,5
261,2021/10/21,21:40:05,en2cn,5
194,2021/10/21,21:40:13,cn2en,5
210,2021/10/21,21:40:23,cn2en,2
366,2021/10/21,21:40:27,cn2en,5
510,2021/10/21,21:40:34,cn2en,5
364,2021/10/21,21:40:41,cn2en,5
102,2021/10/21,21:40:49,en2cn,5
135,2021/10/21,21:40:54,en2cn,5
130,2021/10/21,21:41:05,cn2en,2
460,2021/10/21,21:41:11,cn2en,5
468,2021/10/21,21:41:17,en2cn,4
400,2021/10/21,21:41:29,en2cn,3
427,2021/10/21,21:41:35,en2cn,5
323,2021/10/21,21:41:42,cn2en,3
341,2021/10/21,21:41:51,en2cn,3
459,2021/10/21,21:42:06,en2cn,2
226,2021/10/21,21:42:19,en2cn,2
182,2021/10/21,21:42:24,en2cn,5
113,2021/10/21,21:42:36,cn2en,2
528,2021/10/21,21:42:44,cn2en,3
376,2021/10/21,21:43:06,cn2en,2
269,2021/10/21,21:43:16,en2cn,3
433,2021/10/21,21:43:25,en2cn,3
445,2021/10/21,21:43:30,en2cn,5
145,2021/10/21,21:43:36,cn2en,5
55,2021/10/21,21:43:56,en2cn,4
424,2021/10/21,21:44:01,en2cn,5
164,2021/10/21,21:44:12,en2cn,3
255,2021/10/21,21:44:23,en2cn,2
368,2021/10/21,21:44:34,en2cn,3
461,2021/10/21,21:44:47,en2cn,2
240,2021/10/21,21:44:55,cn2en,4
196,2021/10/21,21:45:01,en2cn,5
229,2021/10/21,21:45:08,cn2en,5
192,2021/10/21,21:45:14,cn2en,5
105,2021/10/21,21:45:23,en2cn,4
443,2021/10/21,21:45:32,en2cn,2
543,2021/10/21,21:45:42,en2cn,5
298,2021/10/21,21:45:52,en2cn,5
293,2021/10/21,21:46:02,en2cn,3
208,2021/10/21,21:46:12,cn2en,4
363,2021/10/21,21:46:20,en2cn,3
224,2021/10/21,21:46:33,cn2en,3
329,2021/10/21,21:46:43,en2cn,2
407,2021/10/21,21:46:47,cn2en,6
218,2021/10/21,21:46:52,en2cn,5
340,2021/10/21,21:47:07,en2cn,2
55,2021/10/21,21:47:15,cn2en,4
198,2021/10/21,21:47:20,en2cn,6
440,2021/10/21,21:47:27,en2cn,2
377,2021/10/21,21:47:31,cn2en,4
168,2021/10/21,21:47:35,cn2en,6
187,2021/10/21,21:47:42,cn2en,3
246,2021/10/21,21:47:53,en2cn,4
451,2021/10/21,21:47:56,en2cn,5
73,2021/10/21,21:48:00,en2cn,5
173,2021/10/21,21:48:13,cn2en,3
88,2021/10/21,21:48:22,cn2en,1
183,2021/10/21,21:48:30,en2cn,4
230,2021/10/21,21:48:37,cn2en,4
297,2021/10/21,21:48:52,cn2en,2
193,2021/10/21,21:49:01,en2cn,4
515,2021/10/21,21:49:10,en2cn,4
213,2021/10/21,21:49:20,en2cn,5
377,2021/10/21,21:49:27,en2cn,4
270,2021/10/21,21:49:39,cn2en,4
271,2021/10/21,21:50:09,cn2en,6
286,2021/10/21,21:50:14,cn2en,5
172,2021/10/21,21:50:21,cn2en,3
185,2021/10/21,21:50:24,en2cn,6
213,2021/10/21,21:50:33,cn2en,4
111,2021/10/21,21:50:41,cn2en,5
92,2021/10/21,21:50:45,en2cn,6
203,2021/10/21,21:50:50,en2cn,6
160,2021/10/21,21:50:54,cn2en,6
333,2021/10/21,21:51:04,en2cn,3
342,2021/10/21,21:51:11,en2cn,3
205,2021/10/21,21:51:16,en2cn,6
262,2021/10/21,21:51:18,cn2en,6
274,2021/10/21,21:51:21,cn2en,6
164,2021/10/21,21:51:25,cn2en,6
214,2021/10/21,21:51:28,cn2en,6
257,2021/10/21,21:51:40,cn2en,2
258,2021/10/21,21:51:43,cn2en,6
245,2021/10/21,21:51:48,en2cn,6
160,2021/10/21,21:51:51,en2cn,6
96,2021/10/21,21:51:54,cn2en,6
24,2021/10/21,21:51:57,cn2en,6
168,2021/10/21,21:52:00,en2cn,6
313,2021/10/21,21:52:08,en2cn,3
294,2021/10/21,21:52:19,cn2en,3
262,2021/10/21,21:52:23,en2cn,6
291,2021/10/21,21:52:28,en2cn,3
366,2021/10/21,21:52:32,en2cn,6
138,2021/10/21,21:52:34,en2cn,6
8,2021/10/21,21:52:40,en2cn,6
167,2021/10/21,21:52:46,en2cn,4
212,2021/10/21,21:52:50,en2cn,6
166,2021/10/21,21:52:56,cn2en,6
367,2021/10/21,21:52:58,en2cn,6
236,2021/10/21,21:53:01,cn2en,6
341,2021/10/21,21:53:06,cn2en,6
320,2021/10/21,21:53:13,cn2en,5
15,2021/10/21,21:53:16,cn2en,6
245,2021/10/21,21:53:24,cn2en,5
191,2021/10/21,21:53:26,en2cn,6
302,2021/10/21,21:53:35,cn2en,5
5,2021/10/21,21:53:38,en2cn,6
52,2021/10/21,21:53:40,en2cn,6
390,2021/10/21,21:53:45,en2cn,3
320,2021/10/21,21:53:49,en2cn,6
240,2021/10/21,21:54:00,en2cn,4
75,2021/10/21,21:54:03,en2cn,6
312,2021/10/21,21:54:05,en2cn,6
371,2021/10/21,21:54:07,cn2en,6
159,2021/10/21,21:54:16,cn2en,2
232,2021/10/21,21:54:21,cn2en,5
285,2021/10/21,21:54:25,cn2en,5
353,2021/10/21,21:54:36,en2cn,5
32,2021/10/21,21:54:41,en2cn,6
144,2021/10/21,21:54:44,cn2en,6
287,2021/10/21,21:54:53,en2cn,5
277,2021/10/21,21:54:57,cn2en,6
114,2021/10/21,21:55:07,cn2en,4
132,2021/10/21,21:55:13,cn2en,6
219,2021/10/21,21:55:15,cn2en,6
303,2021/10/21,21:55:22,en2cn,2
64,2021/10/21,21:55:26,en2cn,6
132,2021/10/21,21:55:36,en2cn,6
142,2021/10/21,21:55:42,en2cn,5
289,2021/10/21,21:55:53,en2cn,6
125,2021/10/21,21:55:58,en2cn,6
117,2021/10/21,21:56:01,en2cn,6
381,2021/10/21,21:56:07,en2cn,5
278,2021/10/21,21:56:09,cn2en,6
222,2021/10/21,21:56:15,en2cn,3
204,2021/10/21,21:56:21,en2cn,6
113,2021/10/21,21:56:26,en2cn,5
411,2021/10/21,21:56:31,en2cn,5
299,2021/10/21,21:56:35,cn2en,6
142,2021/10/21,21:56:38,cn2en,6
150,2021/10/21,21:56:43,en2cn,5
263,2021/10/21,21:56:47,cn2en,6
183,2021/10/21,21:56:51,cn2en,6
120,2021/10/21,21:56:54,en2cn,6
248,2021/10/21,21:56:57,cn2en,6
259,2021/10/21,21:57:02,en2cn,5
204,2021/10/21,21:57:05,cn2en,6
244,2021/10/21,21:57:09,cn2en,6
217,2021/10/21,21:57:11,cn2en,6
138,2021/10/21,21:57:14,cn2en,6
33,2021/10/21,21:57:16,cn2en,6
178,2021/10/21,21:57:25,cn2en,3
198,2021/10/21,21:57:29,cn2en,6
122,2021/10/21,21:57:36,en2cn,5
239,2021/10/21,21:57:38,cn2en,6
276,2021/10/21,21:57:46,cn2en,4
300,2021/10/21,21:57:49,cn2en,6
151,2021/10/21,21:57:54,cn2en,5
157,2021/10/21,21:58:02,cn2en,3
141,2021/10/21,21:58:05,cn2en,6
318,2021/10/21,21:58:10,cn2en,6
127,2021/10/21,21:58:13,cn2en,6
192,2021/10/21,21:58:19,en2cn,6
356,2021/10/21,21:58:21,cn2en,6
37,2021/10/21,21:58:25,en2cn,6
283,2021/10/22,10:49:12,cn2en,2
480,2021/10/22,10:49:26,cn2en,2
327,2021/10/22,10:49:31,cn2en,4
130,2021/10/22,10:49:43,cn2en,1
591,2021/10/22,10:50:02,cn2en,1
494,2021/10/22,10:50:28,cn2en,1
552,2021/10/22,10:50:34,cn2en,4
118,2021/10/22,10:50:38,cn2en,4
357,2021/10/22,10:50:43,cn2en,4
449,2021/10/22,10:50:48,cn2en,4
376,2021/10/22,10:50:57,cn2en,1
502,2021/10/22,10:51:58,cn2en,1
583,2021/10/22,10:52:10,cn2en,1
354,2021/10/22,10:52:18,cn2en,1
595,2021/10/22,10:52:31,cn2en,1
291,2021/10/22,10:52:45,cn2en,3
159,2021/10/22,10:52:52,cn2en,4
415,2021/10/22,10:53:05,cn2en,4
459,2021/10/22,10:53:46,cn2en,1
530,2021/10/22,10:53:59,cn2en,2
495,2021/10/22,10:54:09,cn2en,1
457,2021/10/22,10:54:14,cn2en,4
448,2021/10/22,10:54:28,cn2en,1
257,2021/10/22,10:54:35,cn2en,4
590,2021/10/22,10:54:44,cn2en,1
586,2021/10/22,10:54:53,cn2en,2
532,2021/10/22,10:55:11,cn2en,1
297,2021/10/22,10:55:21,cn2en,4
242,2021/10/22,10:55:26,cn2en,4
210,2021/10/22,10:55:32,cn2en,4
461,2021/10/22,10:55:41,cn2en,4
547,2021/10/22,10:55:49,cn2en,1
455,2021/10/22,10:55:58,cn2en,1
585,2021/10/22,10:56:08,cn2en,1
593,2021/10/22,10:56:12,cn2en,5
499,2021/10/22,10:56:22,cn2en,4
511,2021/10/22,10:56:27,cn2en,4
570,2021/10/22,10:56:40,cn2en,1
316,2021/10/22,10:56:46,cn2en,4
514,2021/10/22,10:56:59,cn2en,4
430,2021/10/22,10:57:12,cn2en,2
290,2021/10/22,10:57:41,cn2en,1
337,2021/10/22,10:57:55,cn2en,1
497,2021/10/22,10:58:04,cn2en,1
531,2021/10/22,10:58:12,cn2en,1
468,2021/10/22,10:58:19,cn2en,4
541,2021/10/22,10:58:25,cn2en,4
381,2021/10/22,10:58:34,cn2en,3
477,2021/10/22,10:58:40,cn2en,1
506,2021/10/22,10:58:52,cn2en,1
102,2021/10/22,10:58:57,cn2en,4
454,2021/10/22,10:59:04,cn2en,4
596,2021/10/22,10:59:12,cn2en,4
113,2021/10/22,10:59:17,cn2en,4
88,2021/10/22,10:59:23,cn2en,1
490,2021/10/22,10:59:30,cn2en,1
492,2021/10/22,10:59:41,cn2en,1
529,2021/10/22,10:59:49,cn2en,1
520,2021/10/22,10:59:57,cn2en,3
525,2021/10/22,11:00:03,cn2en,1
523,2021/10/22,11:00:10,cn2en,5
561,2021/10/22,11:00:18,cn2en,4
369,2021/10/22,11:00:25,cn2en,4
589,2021/10/22,11:00:34,cn2en,3
512,2021/10/22,11:00:44,cn2en,2
438,2021/10/22,11:00:55,cn2en,4
507,2021/10/22,11:01:02,cn2en,1
73,2021/10/22,11:01:08,cn2en,5
533,2021/10/22,11:01:16,cn2en,1
517,2021/10/22,11:03:06,en2cn,2
546,2021/10/22,11:03:18,en2cn,1
443,2021/10/22,11:03:23,en2cn,4
490,2021/10/22,11:03:29,en2cn,4
494,2021/10/22,11:03:37,en2cn,4
461,2021/10/22,11:03:46,en2cn,3
454,2021/10/22,11:04:02,en2cn,2
512,2021/10/22,11:04:13,en2cn,2
532,2021/10/22,11:04:23,en2cn,1
226,2021/10/22,11:04:30,en2cn,4
597,2021/10/22,11:04:39,en2cn,2
474,2021/10/22,11:04:51,en2cn,3
199,2021/10/22,11:04:57,en2cn,5
507,2021/10/22,11:05:03,en2cn,1
448,2021/10/22,11:05:08,en2cn,1
525,2021/10/22,11:05:15,en2cn,1
255,2021/10/22,11:05:20,en2cn,4
601,2021/10/22,11:05:29,en2cn,1
489,2021/10/22,11:05:39,en2cn,2
561,2021/10/22,11:05:43,en2cn,4
476,2021/10/22,11:05:52,en2cn,2
530,2021/10/22,11:05:58,en2cn,2
522,2021/10/22,11:06:07,en2cn,2
450,2021/10/22,11:06:19,en2cn,2
563,2021/10/22,11:06:32,en2cn,2
432,2021/10/22,11:06:43,en2cn,2
583,2021/10/22,11:06:50,en2cn,1
430,2021/10/22,11:06:58,en2cn,1
585,2021/10/22,11:07:02,en2cn,1
528,2021/10/22,11:07:09,en2cn,4
531,2021/10/22,11:07:18,en2cn,1
492,2021/10/22,11:07:27,en2cn,1
591,2021/10/22,11:07:32,en2cn,4
592,2021/10/22,11:07:39,en2cn,2
455,2021/10/22,11:07:45,en2cn,1
376,2021/10/22,11:07:49,en2cn,4
600,2021/10/22,11:07:56,en2cn,2
523,2021/10/22,11:08:00,en2cn,4
211,2021/10/22,11:08:07,en2cn,2
459,2021/10/22,11:08:17,en2cn,2
527,2021/10/22,11:08:29,en2cn,2
594,2021/10/22,11:08:36,en2cn,1
471,2021/10/22,11:08:50,en2cn,2
513,2021/10/22,11:09:00,en2cn,3
415,2021/10/22,11:09:10,en2cn,4
534,2021/10/22,11:09:16,en2cn,4
506,2021/10/22,11:09:21,en2cn,1
547,2021/10/22,11:09:26,en2cn,1
475,2021/10/22,11:09:36,en2cn,1
440,2021/10/22,11:09:41,en2cn,1
357,2021/10/22,11:09:49,en2cn,2
469,2021/10/22,11:09:58,en2cn,2
514,2021/10/22,11:10:08,en2cn,4
595,2021/10/22,11:10:12,en2cn,1
303,2021/10/22,11:10:19,en2cn,4
329,2021/10/22,11:10:26,en2cn,3
516,2021/10/22,11:10:31,en2cn,4
340,2021/10/22,11:10:40,en2cn,4
88,2021/10/22,11:10:43,en2cn,4
315,2021/10/22,11:10:49,en2cn,2
273,2021/10/22,14:08:21,en2cn,2
217,2021/10/22,14:08:26,en2cn,5
98,2021/10/22,14:08:37,en2cn,5
195,2021/10/22,14:12:06,en2cn,6
294,2021/10/22,14:12:15,en2cn,5
375,2021/10/22,14:12:21,en2cn,5
147,2021/10/22,14:12:28,en2cn,6
356,2021/10/22,14:12:31,en2cn,6
151,2021/10/22,14:12:36,en2cn,6
104,2021/10/22,14:12:41,en2cn,6
186,2021/10/22,14:12:48,en2cn,5
373,2021/10/22,14:12:52,en2cn,5
318,2021/10/22,14:12:55,en2cn,6
297,2021/10/22,14:12:58,en2cn,6
219,2021/10/22,14:13:01,en2cn,6
311,2021/10/22,14:13:03,en2cn,6
372,2021/10/22,14:13:08,en2cn,5
252,2021/10/22,14:13:17,en2cn,3
282,2021/10/22,14:13:32,en2cn,3
202,2021/10/22,14:13:37,en2cn,5
396,2021/10/22,14:13:39,en2cn,6
336,2021/10/22,14:13:41,en2cn,6
228,2021/10/22,14:13:49,en2cn,3
263,2021/10/22,14:13:52,en2cn,6
165,2021/10/22,14:14:05,en2cn,5
278,2021/10/22,14:14:10,en2cn,6
154,2021/10/22,14:14:14,en2cn,6
279,2021/10/22,14:14:24,en2cn,3
95,2021/10/22,14:14:27,en2cn,6
209,2021/10/22,14:14:32,en2cn,6
364,2021/10/22,14:14:45,en2cn,2
407,2021/10/22,14:14:48,en2cn,6
265,2021/10/22,14:14:53,en2cn,6
258,2021/10/22,14:14:56,en2cn,6
309,2021/10/22,14:15:00,en2cn,6
235,2021/10/22,14:15:03,en2cn,6
288,2021/10/22,14:15:12,en2cn,3
397,2021/10/22,14:15:16,en2cn,6
277,2021/10/22,14:15:20,en2cn,6
180,2021/10/22,14:15:23,en2cn,6
175,2021/10/22,14:15:25,en2cn,6
463,2021/10/22,14:15:40,en2cn,4
256,2021/10/22,14:15:45,en2cn,5
91,2021/10/22,14:15:49,en2cn,6
220,2021/10/22,14:15:52,en2cn,6
190,2021/10/22,14:15:55,en2cn,6
232,2021/10/22,14:16:03,en2cn,3
227,2021/10/22,14:16:05,en2cn,6
239,2021/10/22,14:16:11,en2cn,5
276,2021/10/22,14:16:22,en2cn,4
310,2021/10/22,14:16:52,cn2en,3
3,2021/10/22,14:16:55,cn2en,6
280,2021/10/22,14:17:04,cn2en,3
355,2021/10/22,14:17:06,cn2en,6
220,2021/10/22,14:17:08,cn2en,6
293,2021/10/22,14:17:13,cn2en,6
222,2021/10/22,14:17:18,cn2en,5
264,2021/10/22,14:17:24,cn2en,3
365,2021/10/22,14:17:35,cn2en,3
176,2021/10/22,14:17:38,cn2en,6
235,2021/10/22,14:17:41,cn2en,6
298,2021/10/22,14:17:46,cn2en,6
121,2021/10/22,14:17:49,cn2en,6
408,2021/10/22,14:17:52,cn2en,6
367,2021/10/22,14:17:55,cn2en,6
188,2021/10/22,14:18:00,cn2en,6
185,2021/10/22,14:18:03,cn2en,6
304,2021/10/22,14:18:11,cn2en,6
64,2021/10/22,14:18:24,cn2en,3
267,2021/10/22,14:18:27,cn2en,5
458,2021/10/22,14:18:34,cn2en,3
452,2021/10/22,14:18:38,cn2en,6
382,2021/10/22,14:18:40,cn2en,6
202,2021/10/22,14:18:42,cn2en,6
433,2021/10/22,14:18:45,cn2en,6
396,2021/10/22,14:18:53,cn2en,4
179,2021/10/22,14:19:03,cn2en,3
322,2021/10/22,14:19:07,cn2en,6
195,2021/10/22,14:19:09,cn2en,6
391,2021/10/22,14:19:16,cn2en,3
417,2021/10/22,14:19:22,cn2en,5
261,2021/10/22,14:19:27,cn2en,6
184,2021/10/22,14:19:54,cn2en,3
296,2021/10/22,14:19:58,cn2en,5
349,2021/10/22,14:20:01,cn2en,6
343,2021/10/22,14:20:04,cn2en,6
237,2021/10/22,14:20:10,cn2en,6
158,2021/10/22,14:20:17,cn2en,3
311,2021/10/22,14:20:21,cn2en,6
399,2021/10/22,14:20:23,cn2en,6
190,2021/10/22,14:20:33,cn2en,3
203,2021/10/22,14:20:42,cn2en,3
246,2021/10/22,14:20:46,cn2en,6
269,2021/10/22,14:20:51,cn2en,6
353,2021/10/22,14:20:54,cn2en,6
243,2021/10/22,14:21:00,cn2en,6
308,2021/10/22,14:21:08,cn2en,3
49,2021/10/22,14:21:17,cn2en,3
301,2021/10/22,14:21:20,cn2en,6
429,2021/10/22,14:21:24,cn2en,6
