id,mode,firstReviewDate,lastReviewDate,rating,previousRating,repetitionNumber,nTimesSeen,nTimesWrong,nTimesCorrect,nTimesBad,nTimesMedium,nTimesGood
510,en2cn,2021/09/21,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
511,en2cn,2021/09/21,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
511,cn2en,2021/09/21,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
507,cn2en,2021/09/21,2021/10/22,1.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
498,en2cn,2021/09/21,2021/09/21,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
508,en2cn,2021/09/21,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
512,cn2en,2021/09/21,2021/10/22,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
499,cn2en,2021/09/21,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
516,en2cn,2021/09/21,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
515,en2cn,2021/09/21,2021/10/21,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0
510,cn2en,2021/09/21,2021/10/21,5.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
506,cn2en,2021/09/21,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
500,cn2en,2021/09/21,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
512,en2cn,2021/09/21,2021/10/22,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
516,cn2en,2021/09/21,2021/09/21,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
504,en2cn,2021/09/21,2021/09/21,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
505,en2cn,2021/09/21,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
502,cn2en,2021/09/21,2021/10/22,1.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
507,en2cn,2021/09/21,2021/10/22,1.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
499,en2cn,2021/09/21,2021/09/21,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
513,cn2en,2021/09/21,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
508,cn2en,2021/09/21,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
504,cn2en,2021/09/21,2021/09/21,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
513,en2cn,2021/09/21,2021/10/22,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
501,en2cn,2021/09/21,2021/09/21,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
514,en2cn,2021/09/21,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
503,en2cn,2021/09/21,2021/09/21,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
506,en2cn,2021/09/21,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
502,en2cn,2021/09/21,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
525,cn2en,2021/09/26,2021/10/22,1.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
523,cn2en,2021/09/26,2021/10/22,5.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0
526,en2cn,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
540,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
541,en2cn,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
534,cn2en,2021/09/26,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
544,en2cn,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
533,cn2en,2021/09/26,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
520,cn2en,2021/09/26,2021/10/22,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
518,en2cn,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
538,en2cn,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
540,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
517,cn2en,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
542,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
535,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
538,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
524,en2cn,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
539,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
543,cn2en,2021/09/26,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
533,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
527,en2cn,2021/09/26,2021/10/22,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
526,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
529,cn2en,2021/09/26,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
525,en2cn,2021/09/26,2021/10/22,1.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
544,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
531,cn2en,2021/09/26,2021/10/22,1.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
517,en2cn,2021/09/26,2021/10/22,2.0,2.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
529,en2cn,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
543,en2cn,2021/09/26,2021/10/21,5.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
523,en2cn,2021/09/26,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
521,en2cn,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
522,en2cn,2021/09/26,2021/10/22,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
537,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
532,cn2en,2021/09/26,2021/10/22,1.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
530,en2cn,2021/09/26,2021/10/22,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
536,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
522,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
519,en2cn,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
534,en2cn,2021/09/26,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
520,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
530,cn2en,2021/09/26,2021/10/22,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
542,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
541,cn2en,2021/09/26,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
521,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
519,cn2en,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
537,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
518,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
535,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
531,en2cn,2021/09/26,2021/10/22,1.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
536,en2cn,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
528,en2cn,2021/09/26,2021/10/22,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0
539,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
528,cn2en,2021/09/26,2021/10/21,3.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
524,cn2en,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
527,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
532,en2cn,2021/09/26,2021/10/22,1.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
550,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
553,en2cn,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
557,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
552,cn2en,2021/09/26,2021/10/22,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0
556,cn2en,2021/09/26,2021/09/26,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
545,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
562,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
550,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
558,cn2en,2021/09/26,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
564,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
553,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
560,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
545,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
547,en2cn,2021/09/26,2021/10/22,1.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
555,cn2en,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
554,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
547,cn2en,2021/09/26,2021/10/22,1.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
559,en2cn,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
552,en2cn,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
561,en2cn,2021/09/26,2021/10/22,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0
564,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
549,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
563,en2cn,2021/09/26,2021/10/22,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
561,cn2en,2021/09/26,2021/10/22,4.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,0.0
562,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
551,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
548,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
558,en2cn,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
563,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
548,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
559,cn2en,2021/09/26,2021/09/26,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
560,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
546,en2cn,2021/09/26,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
551,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
555,en2cn,2021/09/26,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
554,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
556,en2cn,2021/09/26,2021/09/26,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
557,cn2en,2021/09/26,2021/09/26,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
549,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
546,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
571,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
582,en2cn,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
570,cn2en,2021/09/26,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
566,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
573,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
565,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
582,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
581,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
575,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
568,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
567,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
577,en2cn,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
569,en2cn,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
576,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
579,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
568,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
571,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
572,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
574,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
565,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
584,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
577,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
570,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
581,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
566,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
580,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
575,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
569,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
576,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
584,en2cn,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
583,en2cn,2021/09/26,2021/10/22,1.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
574,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
572,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
578,cn2en,2021/09/26,2021/09/26,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
567,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
580,cn2en,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
573,en2cn,2021/09/26,2021/09/26,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
578,en2cn,2021/09/26,2021/09/26,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
583,cn2en,2021/09/26,2021/10/22,1.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
579,cn2en,2021/09/26,2021/09/26,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
590,cn2en,2021/10/17,2021/10/22,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
595,en2cn,2021/10/17,2021/10/22,1.0,2.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
600,en2cn,2021/10/17,2021/10/22,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
599,cn2en,2021/10/17,2021/10/17,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
594,en2cn,2021/10/17,2021/10/22,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
599,en2cn,2021/10/17,2021/10/17,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
587,en2cn,2021/10/17,2021/10/17,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
588,cn2en,2021/10/17,2021/10/17,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
601,en2cn,2021/10/17,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
586,cn2en,2021/10/17,2021/10/22,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
589,cn2en,2021/10/17,2021/10/22,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
593,cn2en,2021/10/17,2021/10/22,5.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
588,en2cn,2021/10/17,2021/10/17,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
600,cn2en,2021/10/17,2021/10/17,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
590,en2cn,2021/10/17,2021/10/17,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
591,cn2en,2021/10/17,2021/10/22,1.0,2.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
585,en2cn,2021/10/17,2021/10/22,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
595,cn2en,2021/10/17,2021/10/22,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
597,en2cn,2021/10/17,2021/10/22,2.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
589,en2cn,2021/10/17,2021/10/17,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
593,en2cn,2021/10/17,2021/10/17,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
587,cn2en,2021/10/17,2021/10/17,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
596,cn2en,2021/10/17,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
592,en2cn,2021/10/17,2021/10/22,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
592,cn2en,2021/10/17,2021/10/17,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
594,cn2en,2021/10/17,2021/10/17,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
585,cn2en,2021/10/17,2021/10/22,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
602,en2cn,2021/10/17,2021/10/17,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
601,cn2en,2021/10/17,2021/10/17,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
598,en2cn,2021/10/17,2021/10/17,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
591,en2cn,2021/10/17,2021/10/22,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0
602,cn2en,2021/10/17,2021/10/17,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
597,cn2en,2021/10/17,2021/10/17,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
596,en2cn,2021/10/17,2021/10/17,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
586,en2cn,2021/10/17,2021/10/17,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
598,cn2en,2021/10/17,2021/10/17,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
